position select_coef p1_freq p2_freq origin_gen migr_rate mut_rate recomb_rate fitness_width output_gen rep
1632501 0.00837025 0.007 0 33811 1e-05 1e-06 1e-06 25 34000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 34000 0
2030001 -0.025697 0.0135 1 14632 1e-05 1e-06 1e-06 25 34000 0
2030001 0.018232 0.9865 0 5033 1e-05 1e-06 1e-06 25 34000 0
2307501 0.033521 0.0395 0 33851 1e-05 1e-06 1e-06 25 34000 0
2330001 0.0865381 0 0.0005 33999 1e-05 1e-06 1e-06 25 34000 0
2990001 -0.0141972 0.0045 0 33968 1e-05 1e-06 1e-06 25 34000 0
3132501 -0.0219864 0 0.218 31638 1e-05 1e-06 1e-06 25 34000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 34000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 34000 0
3830001 -0.0727433 0 0.0085 33177 1e-05 1e-06 1e-06 25 34000 0
3830002 0.0178853 0 0.973 27729 1e-05 1e-06 1e-06 25 34000 0
3987502 -0.00587129 0.0015 0 33984 1e-05 1e-06 1e-06 25 34000 0
4122502 0.125109 1 0.015 5675 1e-05 1e-06 1e-06 25 34000 0
4310002 0.0540621 0 0.101 33778 1e-05 1e-06 1e-06 25 34000 0
4482502 -0.0299276 0 0.5705 32625 1e-05 1e-06 1e-06 25 34000 0
4662501 0.0322434 0.998 0 1493 1e-05 1e-06 1e-06 25 34000 0
4722502 -0.143204 0.059 1 7554 1e-05 1e-06 1e-06 25 34000 0
4962502 -0.0548366 0.282 0 33524 1e-05 1e-06 1e-06 25 34000 0
4977501 0.0446495 0.9665 0 13723 1e-05 1e-06 1e-06 25 34000 0
192502 -0.0868034 0 1 11268 1e-05 1e-06 1e-06 25 36000 0
387501 0.0750391 0.2995 0 35467 1e-05 1e-06 1e-06 25 36000 0
567501 0.0983934 0.054 0 35889 1e-05 1e-06 1e-06 25 36000 0
567502 0.0112702 0.9805 0 8857 1e-05 1e-06 1e-06 25 36000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 36000 0
920002 0.0115336 1 0.0235 3269 1e-05 1e-06 1e-06 25 36000 0
1355001 0.0654641 0 0.239 35694 1e-05 1e-06 1e-06 25 36000 0
1362502 -0.00651904 0.048 0 35651 1e-05 1e-06 1e-06 25 36000 0
1467501 -0.021171 0 0.2725 34906 1e-05 1e-06 1e-06 25 36000 0
1610002 -0.0498374 0 1 16167 1e-05 1e-06 1e-06 25 36000 0
1610002 0.0147239 1 0 28241 1e-05 1e-06 1e-06 25 36000 0
1677501 0.0319983 0.05 0 34869 1e-05 1e-06 1e-06 25 36000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 36000 0
2030001 -0.025697 0 1 14632 1e-05 1e-06 1e-06 25 36000 0
2030001 0.018232 1 0 5033 1e-05 1e-06 1e-06 25 36000 0
2045001 -0.0370849 0.33 0 35641 1e-05 1e-06 1e-06 25 36000 0
2300002 0.000954322 0 0.002 35995 1e-05 1e-06 1e-06 25 36000 0
2495002 -0.0184785 0.0035 0 35993 1e-05 1e-06 1e-06 25 36000 0
2892501 -0.0422964 0.0125 0 35953 1e-05 1e-06 1e-06 25 36000 0
3132501 -0.0219864 0 0.532 31638 1e-05 1e-06 1e-06 25 36000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 36000 0
3747501 -0.0815423 0 0.4845 14155 1e-05 1e-06 1e-06 25 36000 0
3830002 0.0178853 0 1 27729 1e-05 1e-06 1e-06 25 36000 0
3987502 0.00566222 0 0.003 35992 1e-05 1e-06 1e-06 25 36000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 36000 0
4482502 -0.0299276 0 0.663 32625 1e-05 1e-06 1e-06 25 36000 0
4580001 0.0495646 0.056 0 35307 1e-05 1e-06 1e-06 25 36000 0
4617502 0.0210278 0 0.0005 36000 1e-05 1e-06 1e-06 25 36000 0
4662501 0.0322434 1 0 1493 1e-05 1e-06 1e-06 25 36000 0
4662502 0.0555773 0.261 0 35584 1e-05 1e-06 1e-06 25 36000 0
4722502 -0.143204 0 1 7554 1e-05 1e-06 1e-06 25 36000 0
4962502 -0.0548366 0.535 0 33524 1e-05 1e-06 1e-06 25 36000 0
4977501 0.0446495 1 0 13723 1e-05 1e-06 1e-06 25 36000 0
192502 -0.0868034 0 1 11268 1e-05 1e-06 1e-06 25 38000 0
387501 0.0750391 0.7605 0 35467 1e-05 1e-06 1e-06 25 38000 0
567502 0.0112702 0.95 0 8857 1e-05 1e-06 1e-06 25 38000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 38000 0
920001 0.0505754 0.0005 0 37999 1e-05 1e-06 1e-06 25 38000 0
920002 0.0115336 1 0 3269 1e-05 1e-06 1e-06 25 38000 0
1355001 0.0654641 0 0.162 35694 1e-05 1e-06 1e-06 25 38000 0
1362502 0.0315754 0.0005 0 38000 1e-05 1e-06 1e-06 25 38000 0
1610002 0.0147239 1 0 28241 1e-05 1e-06 1e-06 25 38000 0
1610002 -0.0498374 0 1 16167 1e-05 1e-06 1e-06 25 38000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 38000 0
2030001 -0.025697 0.005 1 14632 1e-05 1e-06 1e-06 25 38000 0
2030001 0.018232 0.995 0 5033 1e-05 1e-06 1e-06 25 38000 0
2352501 0.00957122 0 0.0095 37981 1e-05 1e-06 1e-06 25 38000 0
2390001 -0.113903 0.087 0 37837 1e-05 1e-06 1e-06 25 38000 0
3132501 -0.0219864 0 0.6275 31638 1e-05 1e-06 1e-06 25 38000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 38000 0
3747501 -0.0815423 0 0.781 14155 1e-05 1e-06 1e-06 25 38000 0
3830002 0.0178853 0 1 27729 1e-05 1e-06 1e-06 25 38000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 38000 0
4482502 -0.0299276 0 1 32625 1e-05 1e-06 1e-06 25 38000 0
4662501 0.0322434 0.9635 0 1493 1e-05 1e-06 1e-06 25 38000 0
4722502 -0.143204 0 1 7554 1e-05 1e-06 1e-06 25 38000 0
4977501 -0.0419453 0.0005 0 38000 1e-05 1e-06 1e-06 25 38000 0
4977501 0.0446495 0.9995 0 13723 1e-05 1e-06 1e-06 25 38000 0
20001 -0.0729109 0.001 0 39999 1e-05 1e-06 1e-06 25 40000 0
192502 -0.0868034 0 1 11268 1e-05 1e-06 1e-06 25 40000 0
387501 0.0750391 0.16 0 35467 1e-05 1e-06 1e-06 25 40000 0
567502 0.0112702 1 0 8857 1e-05 1e-06 1e-06 25 40000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 40000 0
920002 0.0115336 1 0 3269 1e-05 1e-06 1e-06 25 40000 0
1362501 0.0114382 0 0.0375 39541 1e-05 1e-06 1e-06 25 40000 0
1610002 -0.0498374 0 1 16167 1e-05 1e-06 1e-06 25 40000 0
1610002 0.0147239 1 0 28241 1e-05 1e-06 1e-06 25 40000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 40000 0
2030001 0.018232 1 0 5033 1e-05 1e-06 1e-06 25 40000 0
2030001 -0.025697 0 1 14632 1e-05 1e-06 1e-06 25 40000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 40000 0
3710001 -0.00993012 0 0.0015 39993 1e-05 1e-06 1e-06 25 40000 0
3747501 -0.0815423 0 0.6795 14155 1e-05 1e-06 1e-06 25 40000 0
3830002 0.0178853 0 1 27729 1e-05 1e-06 1e-06 25 40000 0
3987501 -0.0543949 0 0.0005 40000 1e-05 1e-06 1e-06 25 40000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 40000 0
4482502 -0.0299276 0 1 32625 1e-05 1e-06 1e-06 25 40000 0
4662501 0.0322434 1 0 1493 1e-05 1e-06 1e-06 25 40000 0
4722502 -0.143204 0 1 7554 1e-05 1e-06 1e-06 25 40000 0
4977501 0.0446495 1 0.068 13723 1e-05 1e-06 1e-06 25 40000 0
192502 -0.0868034 0 0.981 11268 1e-05 1e-06 1e-06 25 42000 0
567502 0.0112702 1 0 8857 1e-05 1e-06 1e-06 25 42000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 42000 0
920002 0.0115336 1 0 3269 1e-05 1e-06 1e-06 25 42000 0
1610001 0.0919573 0.0355 0 41653 1e-05 1e-06 1e-06 25 42000 0
1610002 0.0147239 1 0 28241 1e-05 1e-06 1e-06 25 42000 0
1610002 -0.0498374 0 1 16167 1e-05 1e-06 1e-06 25 42000 0
1662501 -0.00428597 0 0.036 40665 1e-05 1e-06 1e-06 25 42000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 42000 0
2030001 0.018232 1 0 5033 1e-05 1e-06 1e-06 25 42000 0
2030001 -0.025697 0 1 14632 1e-05 1e-06 1e-06 25 42000 0
2112501 0.0561345 0.1085 0 41309 1e-05 1e-06 1e-06 25 42000 0
2390002 0.0756622 0 0.0015 41997 1e-05 1e-06 1e-06 25 42000 0
2457501 -0.0710433 0.0005 0 41997 1e-05 1e-06 1e-06 25 42000 0
2990002 -0.0981057 0 0.0005 42000 1e-05 1e-06 1e-06 25 42000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 42000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 42000 0
3830002 0.0178853 0 1 27729 1e-05 1e-06 1e-06 25 42000 0
4070001 0.0133338 0 0.1055 41810 1e-05 1e-06 1e-06 25 42000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 42000 0
4482502 -0.0299276 0 0.9935 32625 1e-05 1e-06 1e-06 25 42000 0
4662501 0.0322434 1 0 1493 1e-05 1e-06 1e-06 25 42000 0
4722502 -0.143204 0 1 7554 1e-05 1e-06 1e-06 25 42000 0
4977501 0.0446495 1 0 13723 1e-05 1e-06 1e-06 25 42000 0
140001 0.022915 0.0005 0 44000 1e-05 1e-06 1e-06 25 44000 0
192502 -0.0868034 0 1 11268 1e-05 1e-06 1e-06 25 44000 0
192502 -0.0287949 0.035 0 43589 1e-05 1e-06 1e-06 25 44000 0
455002 -0.0166113 0 0.0265 43511 1e-05 1e-06 1e-06 25 44000 0
537501 -0.0726708 0.002 0 43998 1e-05 1e-06 1e-06 25 44000 0
537502 0.0169631 0.0505 0 43903 1e-05 1e-06 1e-06 25 44000 0
567502 0.0112702 0.9725 0 8857 1e-05 1e-06 1e-06 25 44000 0
620002 -0.0976785 0.0055 1 10073 1e-05 1e-06 1e-06 25 44000 0
920002 0.0115336 0.985 0 3269 1e-05 1e-06 1e-06 25 44000 0
1610002 0.0147239 1 0 28241 1e-05 1e-06 1e-06 25 44000 0
1610002 -0.0498374 0 1 16167 1e-05 1e-06 1e-06 25 44000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 44000 0
2030001 0.018232 1 0 5033 1e-05 1e-06 1e-06 25 44000 0
2030001 -0.025697 0 1 14632 1e-05 1e-06 1e-06 25 44000 0
2300002 0.0618824 0.0225 0 43826 1e-05 1e-06 1e-06 25 44000 0
2390002 0.0766066 0.0165 0 43831 1e-05 1e-06 1e-06 25 44000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 44000 0
3747501 -0.0815423 0.0075 1 14155 1e-05 1e-06 1e-06 25 44000 0
3830002 0.0178853 0 1 27729 1e-05 1e-06 1e-06 25 44000 0
4092501 0.0446274 0 0.0145 43820 1e-05 1e-06 1e-06 25 44000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 44000 0
4482502 -0.0299276 0 1 32625 1e-05 1e-06 1e-06 25 44000 0
4662501 0.0322434 1 0 1493 1e-05 1e-06 1e-06 25 44000 0
4722502 -0.143204 0.0225 1 7554 1e-05 1e-06 1e-06 25 44000 0
4962502 0.00293051 0 0.0005 44000 1e-05 1e-06 1e-06 25 44000 0
4977501 0.0446495 0.983 0 13723 1e-05 1e-06 1e-06 25 44000 0
4977501 0.0181887 0 0.0025 43995 1e-05 1e-06 1e-06 25 44000 0
132502 0.0167232 0 0.0005 45992 1e-05 1e-06 1e-06 25 46000 0
192501 0.0844156 0 0.002 45984 1e-05 1e-06 1e-06 25 46000 0
192502 -0.0868034 0 1 11268 1e-05 1e-06 1e-06 25 46000 0
567502 0.0112702 0.9995 0 8857 1e-05 1e-06 1e-06 25 46000 0
567502 0.00597545 0.0005 0 46000 1e-05 1e-06 1e-06 25 46000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 46000 0
642501 -0.0423692 0.0025 0 45993 1e-05 1e-06 1e-06 25 46000 0
650001 -0.0235563 0 0.0035 45974 1e-05 1e-06 1e-06 25 46000 0
920002 0.0115336 1 0 3269 1e-05 1e-06 1e-06 25 46000 0
1610002 0.0147239 1 0 28241 1e-05 1e-06 1e-06 25 46000 0
1610002 -0.0498374 0 1 16167 1e-05 1e-06 1e-06 25 46000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 46000 0
2030001 -0.025697 0 1 14632 1e-05 1e-06 1e-06 25 46000 0
2030001 0.018232 1 0 5033 1e-05 1e-06 1e-06 25 46000 0
2045001 -0.0175287 0 0.0265 45926 1e-05 1e-06 1e-06 25 46000 0
2352502 -0.0284794 0 0.0005 45999 1e-05 1e-06 1e-06 25 46000 0
3005001 0.0680309 0 0.0755 45389 1e-05 1e-06 1e-06 25 46000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 46000 0
3620001 -0.0209442 0 0.017 45944 1e-05 1e-06 1e-06 25 46000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 46000 0
3830002 0.0178853 0 1 27729 1e-05 1e-06 1e-06 25 46000 0
4122501 0.0688088 0.097 0 45548 1e-05 1e-06 1e-06 25 46000 0
4122502 0.125109 1 0.003 5675 1e-05 1e-06 1e-06 25 46000 0
4482502 -0.0299276 0 1 32625 1e-05 1e-06 1e-06 25 46000 0
4662501 0.0322434 1 0 1493 1e-05 1e-06 1e-06 25 46000 0
4722502 -0.143204 0 1 7554 1e-05 1e-06 1e-06 25 46000 0
4812501 0.0180386 0 0.0005 45976 1e-05 1e-06 1e-06 25 46000 0
4977501 0.0446495 1 0 13723 1e-05 1e-06 1e-06 25 46000 0
170001 0.0267367 0.7195 0 46466 1e-05 1e-06 1e-06 25 48000 0
192502 -0.0868034 0 1 11268 1e-05 1e-06 1e-06 25 48000 0
567502 0.0112702 1 0 8857 1e-05 1e-06 1e-06 25 48000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 48000 0
920002 0.0115336 1 0 3269 1e-05 1e-06 1e-06 25 48000 0
1610002 0.0147239 1 0 28241 1e-05 1e-06 1e-06 25 48000 0
1610002 -0.0498374 0 1 16167 1e-05 1e-06 1e-06 25 48000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 48000 0
2030001 0.018232 1 0 5033 1e-05 1e-06 1e-06 25 48000 0
2030001 -0.025697 0 1 14632 1e-05 1e-06 1e-06 25 48000 0
2030002 0.0179023 0 0.035 47828 1e-05 1e-06 1e-06 25 48000 0
2112502 -0.0896181 0.044 0 47875 1e-05 1e-06 1e-06 25 48000 0
2300001 -0.0114353 0.009 0 47970 1e-05 1e-06 1e-06 25 48000 0
2390002 0.0424976 0 0.0045 47742 1e-05 1e-06 1e-06 25 48000 0
2412502 -0.000396706 0.0005 0 48000 1e-05 1e-06 1e-06 25 48000 0
3005001 0.0680309 0 1 45389 1e-05 1e-06 1e-06 25 48000 0
3087502 0.123952 0.001 0 47990 1e-05 1e-06 1e-06 25 48000 0
3132501 -0.0063248 0 0.1155 47768 1e-05 1e-06 1e-06 25 48000 0
3207501 0.0314151 1 0.02 21319 1e-05 1e-06 1e-06 25 48000 0
3470001 -0.00708825 0.0015 0 47998 1e-05 1e-06 1e-06 25 48000 0
3747501 -0.0815423 0 0.9995 14155 1e-05 1e-06 1e-06 25 48000 0
3830002 0.0178853 0 0.9985 27729 1e-05 1e-06 1e-06 25 48000 0
3830002 -0.0203123 0.0105 0 47906 1e-05 1e-06 1e-06 25 48000 0
4070001 -0.0346305 0.056 0 47560 1e-05 1e-06 1e-06 25 48000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 48000 0
4160001 -0.0237997 0.021 0 47922 1e-05 1e-06 1e-06 25 48000 0
4482502 -0.0299276 0 1 32625 1e-05 1e-06 1e-06 25 48000 0
4662501 0.0322434 0.999 0 1493 1e-05 1e-06 1e-06 25 48000 0
4662501 0.0718709 0.001 0 47999 1e-05 1e-06 1e-06 25 48000 0
4722502 -0.143204 0 1 7554 1e-05 1e-06 1e-06 25 48000 0
4977501 0.0446495 1 0 13723 1e-05 1e-06 1e-06 25 48000 0
170001 0.0267367 1 0.003 46466 1e-05 1e-06 1e-06 25 50000 0
192502 -0.0868034 0 0.9965 11268 1e-05 1e-06 1e-06 25 50000 0
567502 0.0112702 1 0.002 8857 1e-05 1e-06 1e-06 25 50000 0
620002 -0.0976785 0 0.998 10073 1e-05 1e-06 1e-06 25 50000 0
920002 0.0115336 1 0.06 3269 1e-05 1e-06 1e-06 25 50000 0
1610002 0.0147239 1 0.0025 28241 1e-05 1e-06 1e-06 25 50000 0
1610002 0.0015921 0 0.021 49913 1e-05 1e-06 1e-06 25 50000 0
1610002 -0.0498374 0 0.9765 16167 1e-05 1e-06 1e-06 25 50000 0
1677502 0.0714356 1 0.003 13911 1e-05 1e-06 1e-06 25 50000 0
2015002 -0.030449 0 0.5115 48326 1e-05 1e-06 1e-06 25 50000 0
2030001 0.018232 1 0.002 5033 1e-05 1e-06 1e-06 25 50000 0
2030001 -0.025697 0 0.998 14632 1e-05 1e-06 1e-06 25 50000 0
2210001 -0.0631578 0 0.146 49370 1e-05 1e-06 1e-06 25 50000 0
2390001 -0.0202531 0 0.1635 48887 1e-05 1e-06 1e-06 25 50000 0
3005001 0.0680309 0 0.9995 45389 1e-05 1e-06 1e-06 25 50000 0
3117501 0.024917 0.006 0 49791 1e-05 1e-06 1e-06 25 50000 0
3207501 0.0314151 1 0.001 21319 1e-05 1e-06 1e-06 25 50000 0
3470001 0.0206008 0 0.1405 49661 1e-05 1e-06 1e-06 25 50000 0
3747501 -0.0916773 0.077 0 48482 1e-05 1e-06 1e-06 25 50000 0
3747501 -0.0815423 0 0.998 14155 1e-05 1e-06 1e-06 25 50000 0
3830002 0.0178853 0 0.9975 27729 1e-05 1e-06 1e-06 25 50000 0
4122502 0.125109 1 0.0015 5675 1e-05 1e-06 1e-06 25 50000 0
4310002 0.0546245 0.0005 0 49998 1e-05 1e-06 1e-06 25 50000 0
4400002 0.0663647 0 0.0105 49783 1e-05 1e-06 1e-06 25 50000 0
4482502 -0.0299276 0 0.999 32625 1e-05 1e-06 1e-06 25 50000 0
4662501 0.0322434 0.9855 0.0015 1493 1e-05 1e-06 1e-06 25 50000 0
4722502 -0.143204 0 0.9985 7554 1e-05 1e-06 1e-06 25 50000 0
4812501 0.0637795 0.387 0 49095 1e-05 1e-06 1e-06 25 50000 0
4895001 0.0195076 0 0.073 49709 1e-05 1e-06 1e-06 25 50000 0
4962502 -0.0579543 0.11 0 49001 1e-05 1e-06 1e-06 25 50000 0
4977501 0.0446495 1 0.0025 13723 1e-05 1e-06 1e-06 25 50000 0
170001 0.0267367 1 0 46466 1e-05 1e-06 1e-06 25 52000 0
192502 -0.0868034 0 0.8495 11268 1e-05 1e-06 1e-06 25 52000 0
537501 -0.0103261 0 1 50135 1e-05 1e-06 1e-06 25 52000 0
567502 0.0112702 0.6415 0 8857 1e-05 1e-06 1e-06 25 52000 0
620002 -0.0976785 0.171 1 10073 1e-05 1e-06 1e-06 25 52000 0
800001 -0.0599641 0 0.527 50776 1e-05 1e-06 1e-06 25 52000 0
920002 0.0115336 0.568 0 3269 1e-05 1e-06 1e-06 25 52000 0
1310001 0.0506418 0.146 0 51720 1e-05 1e-06 1e-06 25 52000 0
1610002 0.0147239 1 0 28241 1e-05 1e-06 1e-06 25 52000 0
1610002 -0.0498374 0 1 16167 1e-05 1e-06 1e-06 25 52000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 52000 0
1970001 0.058927 0 0.098 50095 1e-05 1e-06 1e-06 25 52000 0
1970002 -0.00364396 0.001 0 51960 1e-05 1e-06 1e-06 25 52000 0
2015002 -0.030449 0 0.9765 48326 1e-05 1e-06 1e-06 25 52000 0
2030001 0.018232 1 0 5033 1e-05 1e-06 1e-06 25 52000 0
2030001 -0.025697 0 1 14632 1e-05 1e-06 1e-06 25 52000 0
2210001 -0.0631578 0 0.368 49370 1e-05 1e-06 1e-06 25 52000 0
2720001 -0.0111479 0.0005 0 51997 1e-05 1e-06 1e-06 25 52000 0
3005001 0.0680309 0 1 45389 1e-05 1e-06 1e-06 25 52000 0
3117501 0.0620334 0 0.017 51672 1e-05 1e-06 1e-06 25 52000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 52000 0
3507502 0.00649365 0.1845 0 50266 1e-05 1e-06 1e-06 25 52000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 52000 0
3830002 0.0178853 0 1 27729 1e-05 1e-06 1e-06 25 52000 0
4092502 -0.0556195 0.4235 0 50735 1e-05 1e-06 1e-06 25 52000 0
4122502 0.125109 0.998 0 5675 1e-05 1e-06 1e-06 25 52000 0
4310001 -0.123329 0.0005 0 51991 1e-05 1e-06 1e-06 25 52000 0
4482502 -0.0299276 0 1 32625 1e-05 1e-06 1e-06 25 52000 0
4662501 0.0322434 1 0 1493 1e-05 1e-06 1e-06 25 52000 0
4722502 -0.143204 0 1 7554 1e-05 1e-06 1e-06 25 52000 0
4812501 0.0637795 1 0 49095 1e-05 1e-06 1e-06 25 52000 0
4895001 0.0195076 0.222 0.801 49709 1e-05 1e-06 1e-06 25 52000 0
4977501 0.0446495 1 0 13723 1e-05 1e-06 1e-06 25 52000 0
170001 0.0267367 1 0 46466 1e-05 1e-06 1e-06 25 54000 0
192502 -0.0868034 0.0115 0.965 11268 1e-05 1e-06 1e-06 25 54000 0
207502 -0.00995017 0.006 0 53967 1e-05 1e-06 1e-06 25 54000 0
537501 -0.0103261 0.0275 1 50135 1e-05 1e-06 1e-06 25 54000 0
567502 0.0112702 0.8545 0 8857 1e-05 1e-06 1e-06 25 54000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 54000 0
642502 0.0139388 0 0.0005 54000 1e-05 1e-06 1e-06 25 54000 0
747501 -0.0292347 0.0135 0 53966 1e-05 1e-06 1e-06 25 54000 0
800001 -0.0599641 0 0.292 50776 1e-05 1e-06 1e-06 25 54000 0
920001 -0.0321026 0 0.0005 53997 1e-05 1e-06 1e-06 25 54000 0
920002 0.0115336 0.0975 0 3269 1e-05 1e-06 1e-06 25 54000 0
1610002 0.0147239 0.997 0.198 28241 1e-05 1e-06 1e-06 25 54000 0
1610002 -0.0498374 0 0.802 16167 1e-05 1e-06 1e-06 25 54000 0
1610002 0.0468714 0.003 0 53992 1e-05 1e-06 1e-06 25 54000 0
1632502 0.0210884 0.001 0 53993 1e-05 1e-06 1e-06 25 54000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 54000 0
1737501 0.0271202 0.0095 0 53899 1e-05 1e-06 1e-06 25 54000 0
2015002 -0.030449 0.0365 1 48326 1e-05 1e-06 1e-06 25 54000 0
2030001 0.018232 0.8645 0.1285 5033 1e-05 1e-06 1e-06 25 54000 0
2030001 -0.025697 0.1355 0.8715 14632 1e-05 1e-06 1e-06 25 54000 0
2150002 0.0145959 0 0.004 53978 1e-05 1e-06 1e-06 25 54000 0
2210001 -0.0631578 0 0.2365 49370 1e-05 1e-06 1e-06 25 54000 0
2720002 0.0262295 0 0.069 53147 1e-05 1e-06 1e-06 25 54000 0
3005001 0.0680309 0 1 45389 1e-05 1e-06 1e-06 25 54000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 54000 0
3507502 0.00649365 0.273 0 50266 1e-05 1e-06 1e-06 25 54000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 54000 0
3830002 0.0178853 0 1 27729 1e-05 1e-06 1e-06 25 54000 0
4092502 -0.0556195 0.581 0 50735 1e-05 1e-06 1e-06 25 54000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 54000 0
4482502 -0.0299276 0 1 32625 1e-05 1e-06 1e-06 25 54000 0
4662501 0.0322434 1 0 1493 1e-05 1e-06 1e-06 25 54000 0
4722502 -0.143204 0 1 7554 1e-05 1e-06 1e-06 25 54000 0
4812501 0.0637795 1 0 49095 1e-05 1e-06 1e-06 25 54000 0
4895001 0.0195076 0.317 1 49709 1e-05 1e-06 1e-06 25 54000 0
4977501 0.0446495 1 0 13723 1e-05 1e-06 1e-06 25 54000 0
132502 0.00107891 0.0015 0 55951 1e-05 1e-06 1e-06 25 56000 0
140002 -0.0490227 0 0.01 55973 1e-05 1e-06 1e-06 25 56000 0
170001 0.0267367 1 0 46466 1e-05 1e-06 1e-06 25 56000 0
192502 -0.0868034 0 1 11268 1e-05 1e-06 1e-06 25 56000 0
342502 0.0514303 0 0.0015 55985 1e-05 1e-06 1e-06 25 56000 0
537501 -0.0103261 0 1 50135 1e-05 1e-06 1e-06 25 56000 0
567501 -0.0512051 0 0.002 55970 1e-05 1e-06 1e-06 25 56000 0
567502 0.0112702 1 0 8857 1e-05 1e-06 1e-06 25 56000 0
620002 0.0389935 0 0.001 55980 1e-05 1e-06 1e-06 25 56000 0
620002 -0.0976785 0 0.999 10073 1e-05 1e-06 1e-06 25 56000 0
642502 0.00164805 0.002 0 55990 1e-05 1e-06 1e-06 25 56000 0
800002 -0.00351626 0 0.0015 55991 1e-05 1e-06 1e-06 25 56000 0
1610002 0.0147239 1 0 28241 1e-05 1e-06 1e-06 25 56000 0
1610002 -0.0498374 0 1 16167 1e-05 1e-06 1e-06 25 56000 0
1677502 0.0714356 1 0 13911 1e-05 1e-06 1e-06 25 56000 0
2015002 -0.030449 0 1 48326 1e-05 1e-06 1e-06 25 56000 0
2030001 -0.025697 0 0.7855 14632 1e-05 1e-06 1e-06 25 56000 0
2030001 0.018232 1 0.2145 5033 1e-05 1e-06 1e-06 25 56000 0
2210001 -0.0631578 0 0.1835 49370 1e-05 1e-06 1e-06 25 56000 0
2262502 0.0212576 0.0385 0 55873 1e-05 1e-06 1e-06 25 56000 0
2495001 0.0221668 0.001 0 55998 1e-05 1e-06 1e-06 25 56000 0
3005001 0.0680309 0.0015 1 45389 1e-05 1e-06 1e-06 25 56000 0
3132502 0.0525988 0.002 0 55964 1e-05 1e-06 1e-06 25 56000 0
3207501 0.0314151 1 0 21319 1e-05 1e-06 1e-06 25 56000 0
3620002 -0.0121121 0.002 0.5445 54774 1e-05 1e-06 1e-06 25 56000 0
3620002 -0.10875 0 0.0145 55969 1e-05 1e-06 1e-06 25 56000 0
3710002 0.03323 1 0 54354 1e-05 1e-06 1e-06 25 56000 0
3747501 -0.0815423 0.001 1 14155 1e-05 1e-06 1e-06 25 56000 0
3830002 0.0178853 0.192 1 27729 1e-05 1e-06 1e-06 25 56000 0
4092502 -0.0556195 0.8915 0 50735 1e-05 1e-06 1e-06 25 56000 0
4122502 0.125109 0.99 0 5675 1e-05 1e-06 1e-06 25 56000 0
4482502 -0.0299276 0 1 32625 1e-05 1e-06 1e-06 25 56000 0
4662501 0.0322434 0.9895 0 1493 1e-05 1e-06 1e-06 25 56000 0
